Dependency=Location Region	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Heat Pump	Dependency=HVAC System Is Shared	Option=None	Option=Propane Boiler, 80% AFUE	Option=Propane Boiler, 76% AFUE	Option=Propane Boiler, 72% AFUE	Option=Propane Furnace, 96% AFUE	Option=Propane Furnace, 92% AFUE	Option=Propane Furnace, 80% AFUE	Option=Propane Furnace, 76% AFUE	Option=Propane Furnace, 60% AFUE	Option=Propane Wall/Floor Furnace, 68% AFUE	Option=Propane Wall/Floor Furnace, 60% AFUE	resstock_probability
CR04	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR06	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR06	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR06	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR06	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR06	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR06	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR06	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR07	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR07	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR07	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR07	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR07	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR07	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR07	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR08	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR08	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR08	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR08	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR08	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR08	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR08	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR09	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR09	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR09	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR09	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR09	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR09	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR09	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR10	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR10	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR10	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR10	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR10	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR10	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR10	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR11	1950s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.020220064e-05
CR11	1960s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.784342476000001e-05
CR11	1970s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.826901536e-05
CR11	1980s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.406144680000002e-05
CR11	1990s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.770626389366841e-06
CR11	2000s	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.407214164780428e-05
CR11	<1940	Electricity	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989453964000002e-05
CR02	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1950s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1960s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1970s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1980s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1990s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	2000s	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	<1940	Electricity	Yes	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR02	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR05	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR03	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR04	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR06	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR07	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR08	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR09	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1980s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	1990s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	2000s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR10	<1940	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1950s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1960s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CR11	1970s	Fuel Oil	No	Only Cooling Shared	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
